dtime,open,high,low,close
2019-12-11 00:52:00+00:00,108.737,108.737,108.732,108.732
2019-12-11 00:53:00+00:00,108.735,108.745,108.735,108.745
2019-12-11 00:54:00+00:00,108.743,108.753,108.738,108.747
2019-12-11 00:55:00+00:00,108.744,108.755,108.744,108.750
2019-12-11 00:56:00+00:00,108.748,108.750,108.748,108.750
2019-12-11 00:57:00+00:00,108.748,108.750,108.745,108.750
2019-12-11 00:59:00+00:00,108.748,108.769,108.748,108.769
2019-12-11 01:00:00+00:00,108.767,108.767,108.752,108.757
2019-12-11 01:01:00+00:00,108.755,108.755,108.755,108.755
2019-12-11 01:02:00+00:00,108.752,108.752,108.750,108.752
2019-12-11 01:03:00+00:00,108.754,108.754,108.747,108.750
2019-12-11 01:04:00+00:00,108.746,108.748,108.746,108.748
2019-12-11 01:05:00+00:00,108.746,108.750,108.746,108.748
2019-12-11 01:08:00+00:00,108.750,108.750,108.748,108.748
2019-12-11 01:09:00+00:00,108.746,108.753,108.746,108.750
2019-12-11 01:10:00+00:00,108.752,108.756,108.750,108.756
2019-12-11 01:11:00+00:00,108.754,108.754,108.748,108.749
2019-12-11 01:12:00+00:00,108.746,108.746,108.742,108.742
2019-12-11 01:14:00+00:00,108.740,108.749,108.737,108.744
2019-12-11 01:15:00+00:00,108.742,108.747,108.742,108.744
2019-12-11 01:16:00+00:00,108.742,108.744,108.742,108.742
2019-12-11 01:17:00+00:00,108.744,108.744,108.734,108.739
2019-12-11 01:18:00+00:00,108.737,108.738,108.727,108.728
2019-12-11 01:19:00+00:00,108.731,108.734,108.728,108.730
2019-12-11 01:20:00+00:00,108.728,108.730,108.725,108.725
2019-12-11 01:21:00+00:00,108.722,108.725,108.718,108.720
2019-12-11 01:22:00+00:00,108.717,108.720,108.717,108.720
2019-12-11 01:23:00+00:00,108.722,108.722,108.711,108.721
2019-12-11 01:24:00+00:00,108.719,108.726,108.719,108.726
2019-12-11 01:25:00+00:00,108.723,108.728,108.720,108.728
2019-12-11 01:26:00+00:00,108.725,108.725,108.722,108.722
2019-12-11 01:27:00+00:00,108.724,108.727,108.724,108.725
2019-12-11 01:28:00+00:00,108.727,108.727,108.727,108.727
2019-12-11 01:29:00+00:00,108.725,108.730,108.725,108.727
2019-12-11 01:30:00+00:00,108.725,108.725,108.712,108.714
2019-12-11 01:31:00+00:00,108.716,108.717,108.712,108.717
2019-12-11 01:32:00+00:00,108.720,108.724,108.720,108.720
2019-12-11 01:33:00+00:00,108.722,108.725,108.722,108.724
2019-12-11 01:34:00+00:00,108.722,108.727,108.722,108.725
2019-12-11 01:35:00+00:00,108.722,108.725,108.720,108.722
2019-12-11 01:36:00+00:00,108.724,108.727,108.720,108.720
2019-12-11 01:37:00+00:00,108.722,108.722,108.720,108.720
2019-12-11 01:38:00+00:00,108.718,108.718,108.718,108.718
2019-12-11 01:39:00+00:00,108.720,108.720,108.720,108.720
2019-12-11 01:40:00+00:00,108.722,108.722,108.718,108.718
2019-12-11 01:41:00+00:00,108.720,108.720,108.714,108.720
2019-12-11 01:42:00+00:00,108.722,108.722,108.720,108.720
2019-12-11 01:43:00+00:00,108.716,108.716,108.714,108.714
2019-12-11 01:44:00+00:00,108.716,108.716,108.716,108.716
2019-12-11 01:45:00+00:00,108.714,108.716,108.714,108.716
2019-12-11 01:46:00+00:00,108.714,108.714,108.714,108.714
2019-12-11 01:47:00+00:00,108.716,108.723,108.716,108.720
2019-12-11 01:49:00+00:00,108.718,108.723,108.718,108.720
2019-12-11 01:50:00+00:00,108.718,108.718,108.716,108.716
2019-12-11 01:52:00+00:00,108.713,108.725,108.713,108.725
2019-12-11 01:53:00+00:00,108.727,108.732,108.725,108.725
2019-12-11 01:54:00+00:00,108.728,108.732,108.716,108.719
2019-12-11 01:55:00+00:00,108.722,108.726,108.722,108.723
2019-12-11 01:56:00+00:00,108.726,108.730,108.726,108.726
2019-12-11 01:57:00+00:00,108.723,108.732,108.720,108.728
2019-12-11 01:59:00+00:00,108.725,108.733,108.725,108.731
2019-12-11 02:00:00+00:00,108.728,108.730,108.720,108.730
2019-12-11 02:01:00+00:00,108.728,108.730,108.726,108.726
2019-12-11 02:02:00+00:00,108.728,108.730,108.728,108.728
2019-12-11 02:03:00+00:00,108.730,108.730,108.728,108.730
2019-12-11 02:04:00+00:00,108.728,108.728,108.728,108.728
2019-12-11 02:05:00+00:00,108.730,108.738,108.730,108.738
2019-12-11 02:06:00+00:00,108.736,108.736,108.733,108.736
2019-12-11 02:07:00+00:00,108.734,108.736,108.732,108.736
2019-12-11 02:08:00+00:00,108.734,108.736,108.734,108.736
2019-12-11 02:09:00+00:00,108.739,108.739,108.739,108.739
2019-12-11 02:10:00+00:00,108.737,108.737,108.737,108.737
2019-12-11 02:11:00+00:00,108.739,108.744,108.739,108.742
2019-12-11 02:13:00+00:00,108.740,108.740,108.729,108.729
2019-12-11 02:15:00+00:00,108.726,108.736,108.726,108.736
2019-12-11 02:16:00+00:00,108.739,108.739,108.737,108.737
2019-12-11 02:17:00+00:00,108.734,108.736,108.734,108.736
2019-12-11 02:18:00+00:00,108.738,108.741,108.738,108.738
2019-12-11 02:19:00+00:00,108.741,108.741,108.731,108.731
2019-12-11 02:20:00+00:00,108.733,108.733,108.731,108.731
2019-12-11 02:21:00+00:00,108.728,108.730,108.728,108.730
2019-12-11 02:22:00+00:00,108.728,108.728,108.726,108.726
2019-12-11 02:23:00+00:00,108.723,108.726,108.723,108.726
2019-12-11 02:24:00+00:00,108.723,108.726,108.723,108.726
2019-12-11 02:26:00+00:00,108.723,108.726,108.723,108.726
2019-12-11 02:27:00+00:00,108.724,108.724,108.724,108.724
2019-12-11 02:28:00+00:00,108.726,108.731,108.726,108.731
2019-12-11 02:29:00+00:00,108.733,108.733,108.728,108.728
2019-12-11 02:30:00+00:00,108.730,108.730,108.722,108.724
2019-12-11 02:31:00+00:00,108.726,108.729,108.726,108.726
2019-12-11 02:32:00+00:00,108.724,108.726,108.719,108.726
2019-12-11 02:33:00+00:00,108.728,108.730,108.728,108.730
2019-12-11 02:35:00+00:00,108.733,108.743,108.733,108.743
2019-12-11 02:36:00+00:00,108.740,108.740,108.735,108.735
2019-12-11 02:37:00+00:00,108.738,108.738,108.738,108.738
2019-12-11 02:38:00+00:00,108.735,108.735,108.730,108.732
2019-12-11 02:39:00+00:00,108.729,108.732,108.729,108.732
2019-12-11 02:40:00+00:00,108.730,108.730,108.730,108.730
2019-12-11 02:42:00+00:00,108.728,108.730,108.728,108.728
2019-12-11 02:43:00+00:00,108.730,108.732,108.728,108.730
2019-12-11 02:44:00+00:00,108.728,108.730,108.727,108.730
2019-12-11 02:45:00+00:00,108.728,108.730,108.728,108.730
2019-12-11 02:46:00+00:00,108.728,108.728,108.728,108.728
2019-12-11 02:48:00+00:00,108.730,108.733,108.730,108.733
2019-12-11 02:50:00+00:00,108.736,108.740,108.736,108.738
2019-12-11 02:53:00+00:00,108.740,108.740,108.740,108.740
2019-12-11 02:54:00+00:00,108.738,108.740,108.738,108.740
2019-12-11 02:55:00+00:00,108.742,108.742,108.742,108.742
2019-12-11 02:56:00+00:00,108.745,108.750,108.744,108.749
2019-12-11 02:57:00+00:00,108.746,108.746,108.742,108.745
2019-12-11 02:58:00+00:00,108.748,108.748,108.743,108.743
2019-12-11 02:59:00+00:00,108.745,108.748,108.743,108.743
2019-12-11 03:00:00+00:00,108.745,108.745,108.743,108.743
2019-12-11 03:01:00+00:00,108.740,108.740,108.736,108.736
2019-12-11 03:02:00+00:00,108.733,108.736,108.733,108.736
2019-12-11 03:03:00+00:00,108.733,108.733,108.733,108.733
2019-12-11 03:04:00+00:00,108.736,108.736,108.736,108.736
2019-12-11 03:05:00+00:00,108.738,108.738,108.738,108.738
2019-12-11 03:07:00+00:00,108.736,108.736,108.736,108.736
2019-12-11 03:08:00+00:00,108.734,108.734,108.734,108.734
2019-12-11 03:09:00+00:00,108.736,108.736,108.736,108.736
2019-12-11 03:14:00+00:00,108.738,108.742,108.738,108.740
2019-12-11 03:15:00+00:00,108.736,108.736,108.736,108.736
2019-12-11 03:18:00+00:00,108.734,108.734,108.734,108.734
2019-12-11 03:19:00+00:00,108.736,108.736,108.736,108.736
2019-12-11 03:20:00+00:00,108.738,108.742,108.738,108.742
2019-12-11 03:22:00+00:00,108.740,108.740,108.737,108.737
2019-12-11 03:23:00+00:00,108.734,108.734,108.734,108.734
2019-12-11 03:24:00+00:00,108.737,108.739,108.737,108.739
2019-12-11 03:25:00+00:00,108.742,108.748,108.742,108.746
2019-12-11 03:27:00+00:00,108.744,108.746,108.744,108.746
2019-12-11 03:28:00+00:00,108.744,108.744,108.742,108.742
2019-12-11 03:29:00+00:00,108.744,108.746,108.744,108.746
2019-12-11 03:30:00+00:00,108.744,108.746,108.744,108.746
2019-12-11 03:31:00+00:00,108.743,108.743,108.743,108.743
2019-12-11 03:32:00+00:00,108.740,108.740,108.729,108.732
2019-12-11 03:33:00+00:00,108.734,108.736,108.734,108.734
2019-12-11 03:34:00+00:00,108.737,108.737,108.737,108.737
2019-12-11 03:35:00+00:00,108.734,108.736,108.732,108.736
2019-12-11 03:37:00+00:00,108.734,108.734,108.734,108.734
2019-12-11 03:38:00+00:00,108.736,108.736,108.729,108.736
2019-12-11 03:39:00+00:00,108.739,108.739,108.739,108.739
2019-12-11 03:40:00+00:00,108.737,108.742,108.737,108.742
2019-12-11 03:41:00+00:00,108.740,108.742,108.738,108.742
2019-12-11 03:42:00+00:00,108.740,108.740,108.740,108.740
2019-12-11 03:44:00+00:00,108.742,108.742,108.742,108.742
2019-12-11 03:46:00+00:00,108.744,108.747,108.744,108.747
2019-12-11 03:49:00+00:00,108.744,108.744,108.744,108.744
2019-12-11 03:51:00+00:00,108.742,108.742,108.742,108.742
2019-12-11 03:53:00+00:00,108.744,108.748,108.744,108.748
2019-12-11 03:54:00+00:00,108.746,108.746,108.744,108.744
2019-12-11 03:55:00+00:00,108.746,108.746,108.744,108.744
2019-12-11 03:59:00+00:00,108.740,108.744,108.738,108.744
2019-12-11 04:00:00+00:00,108.741,108.744,108.741,108.741
2019-12-11 04:01:00+00:00,108.744,108.744,108.744,108.744
2019-12-11 04:04:00+00:00,108.741,108.741,108.736,108.736
2019-12-11 04:05:00+00:00,108.738,108.738,108.738,108.738
2019-12-11 04:06:00+00:00,108.740,108.743,108.740,108.743
2019-12-11 04:07:00+00:00,108.740,108.740,108.738,108.738
2019-12-11 04:08:00+00:00,108.740,108.740,108.740,108.740
2019-12-11 04:09:00+00:00,108.738,108.741,108.738,108.741
2019-12-11 04:10:00+00:00,108.744,108.751,108.744,108.749
2019-12-11 04:11:00+00:00,108.746,108.749,108.746,108.749
2019-12-11 04:12:00+00:00,108.746,108.746,108.746,108.746
2019-12-11 04:13:00+00:00,108.744,108.747,108.744,108.747
2019-12-11 04:16:00+00:00,108.750,108.750,108.750,108.750
2019-12-11 04:17:00+00:00,108.747,108.747,108.747,108.747
2019-12-11 04:18:00+00:00,108.750,108.750,108.750,108.750
2019-12-11 04:19:00+00:00,108.746,108.746,108.744,108.744
2019-12-11 04:20:00+00:00,108.746,108.746,108.746,108.746
2019-12-11 04:23:00+00:00,108.749,108.751,108.749,108.749
2019-12-11 04:24:00+00:00,108.751,108.756,108.749,108.756
2019-12-11 04:25:00+00:00,108.754,108.754,108.748,108.752
2019-12-11 04:26:00+00:00,108.749,108.751,108.749,108.749
2019-12-11 04:27:00+00:00,108.751,108.751,108.751,108.751
2019-12-11 04:28:00+00:00,108.749,108.749,108.749,108.749
2019-12-11 04:29:00+00:00,108.751,108.754,108.749,108.749
2019-12-11 04:30:00+00:00,108.751,108.751,108.749,108.749
2019-12-11 04:31:00+00:00,108.751,108.751,108.749,108.749
2019-12-11 04:32:00+00:00,108.746,108.746,108.746,108.746
2019-12-11 04:33:00+00:00,108.748,108.751,108.748,108.751
2019-12-11 04:35:00+00:00,108.754,108.754,108.748,108.748
2019-12-11 04:43:00+00:00,108.746,108.748,108.744,108.744
2019-12-11 04:44:00+00:00,108.747,108.747,108.742,108.742
2019-12-11 04:46:00+00:00,108.740,108.740,108.737,108.737
2019-12-11 04:47:00+00:00,108.739,108.742,108.737,108.737
2019-12-11 04:48:00+00:00,108.739,108.739,108.737,108.737
2019-12-11 04:49:00+00:00,108.739,108.742,108.739,108.742
2019-12-11 04:50:00+00:00,108.744,108.748,108.744,108.746
2019-12-11 04:51:00+00:00,108.749,108.754,108.746,108.746
2019-12-11 04:52:00+00:00,108.748,108.748,108.748,108.748
2019-12-11 04:53:00+00:00,108.750,108.750,108.743,108.743
2019-12-11 04:54:00+00:00,108.740,108.742,108.740,108.742
2019-12-11 04:55:00+00:00,108.740,108.740,108.736,108.738
2019-12-11 04:56:00+00:00,108.740,108.743,108.740,108.743
2019-12-11 04:59:00+00:00,108.745,108.750,108.745,108.748
2019-12-11 05:01:00+00:00,108.750,108.752,108.745,108.746
2019-12-11 05:02:00+00:00,108.744,108.744,108.744,108.744
2019-12-11 05:03:00+00:00,108.746,108.746,108.746,108.746
2019-12-11 05:04:00+00:00,108.748,108.751,108.748,108.749
2019-12-11 05:05:00+00:00,108.751,108.751,108.748,108.748
2019-12-11 05:07:00+00:00,108.751,108.754,108.746,108.748
2019-12-11 05:09:00+00:00,108.746,108.746,108.744,108.744
2019-12-11 05:10:00+00:00,108.746,108.748,108.746,108.746
2019-12-11 05:11:00+00:00,108.748,108.754,108.748,108.752
2019-12-11 05:12:00+00:00,108.754,108.754,108.754,108.754
2019-12-11 05:13:00+00:00,108.752,108.752,108.746,108.746
2019-12-11 05:14:00+00:00,108.749,108.749,108.749,108.749
2019-12-11 05:15:00+00:00,108.751,108.754,108.749,108.752
2019-12-11 05:16:00+00:00,108.754,108.754,108.751,108.751
2019-12-11 05:17:00+00:00,108.749,108.749,108.746,108.746
2019-12-11 05:19:00+00:00,108.748,108.748,108.748,108.748
2019-12-11 05:20:00+00:00,108.746,108.746,108.744,108.744
2019-12-11 05:21:00+00:00,108.741,108.741,108.741,108.741
2019-12-11 05:22:00+00:00,108.744,108.748,108.744,108.748
2019-12-11 05:23:00+00:00,108.746,108.748,108.746,108.748
2019-12-11 05:27:00+00:00,108.746,108.746,108.738,108.740
2019-12-11 05:28:00+00:00,108.742,108.745,108.742,108.742
2019-12-11 05:29:00+00:00,108.746,108.746,108.742,108.745
2019-12-11 05:30:00+00:00,108.748,108.748,108.742,108.742
2019-12-11 05:31:00+00:00,108.745,108.745,108.740,108.742
2019-12-11 05:32:00+00:00,108.740,108.742,108.738,108.740
2019-12-11 05:33:00+00:00,108.742,108.747,108.742,108.747
2019-12-11 05:34:00+00:00,108.750,108.753,108.750,108.753
2019-12-11 05:35:00+00:00,108.750,108.750,108.748,108.748
2019-12-11 05:36:00+00:00,108.746,108.746,108.746,108.746
2019-12-11 05:40:00+00:00,108.748,108.751,108.748,108.749
2019-12-11 05:41:00+00:00,108.751,108.751,108.749,108.749
2019-12-11 05:42:00+00:00,108.751,108.751,108.751,108.751
2019-12-11 05:43:00+00:00,108.749,108.749,108.749,108.749
2019-12-11 05:44:00+00:00,108.751,108.751,108.748,108.751
2019-12-11 05:45:00+00:00,108.754,108.754,108.752,108.752
2019-12-11 05:46:00+00:00,108.754,108.756,108.750,108.750
2019-12-11 05:48:00+00:00,108.748,108.748,108.748,108.748
2019-12-11 05:49:00+00:00,108.750,108.750,108.750,108.750
2019-12-11 05:50:00+00:00,108.747,108.747,108.747,108.747
2019-12-11 05:51:00+00:00,108.744,108.745,108.742,108.745
2019-12-11 05:52:00+00:00,108.742,108.745,108.742,108.745
2019-12-11 05:53:00+00:00,108.743,108.743,108.743,108.743
2019-12-11 05:54:00+00:00,108.745,108.752,108.745,108.750
2019-12-11 05:55:00+00:00,108.752,108.752,108.750,108.750
2019-12-11 05:56:00+00:00,108.747,108.747,108.747,108.747
2019-12-11 05:57:00+00:00,108.750,108.762,108.750,108.762
2019-12-11 05:58:00+00:00,108.760,108.762,108.758,108.762
2019-12-11 05:59:00+00:00,108.764,108.769,108.762,108.767
2019-12-11 06:00:00+00:00,108.769,108.772,108.767,108.769
2019-12-11 06:01:00+00:00,108.767,108.769,108.767,108.767
2019-12-11 06:02:00+00:00,108.764,108.764,108.762,108.762
2019-12-11 06:03:00+00:00,108.764,108.764,108.764,108.764
2019-12-11 06:04:00+00:00,108.762,108.762,108.762,108.762
2019-12-11 06:05:00+00:00,108.760,108.762,108.760,108.760
2019-12-11 06:06:00+00:00,108.757,108.757,108.757,108.757
2019-12-11 06:07:00+00:00,108.755,108.755,108.750,108.752
2019-12-11 06:08:00+00:00,108.750,108.750,108.750,108.750
2019-12-11 06:09:00+00:00,108.747,108.752,108.747,108.750
2019-12-11 06:10:00+00:00,108.753,108.753,108.753,108.753
2019-12-11 06:11:00+00:00,108.750,108.753,108.750,108.753
2019-12-11 06:12:00+00:00,108.756,108.760,108.756,108.760
2019-12-11 06:13:00+00:00,108.758,108.758,108.758,108.758
2019-12-11 06:14:00+00:00,108.760,108.760,108.756,108.756
2019-12-11 06:16:00+00:00,108.758,108.758,108.758,108.758
2019-12-11 06:17:00+00:00,108.756,108.756,108.752,108.754
2019-12-11 06:18:00+00:00,108.751,108.751,108.749,108.749
2019-12-11 06:19:00+00:00,108.752,108.752,108.746,108.746
2019-12-11 06:20:00+00:00,108.748,108.751,108.748,108.751
2019-12-11 06:21:00+00:00,108.749,108.749,108.749,108.749
2019-12-11 06:22:00+00:00,108.746,108.746,108.746,108.746
2019-12-11 06:24:00+00:00,108.744,108.744,108.744,108.744
2019-12-11 06:29:00+00:00,108.741,108.741,108.736,108.738
2019-12-11 06:30:00+00:00,108.741,108.741,108.738,108.738
2019-12-11 06:31:00+00:00,108.736,108.736,108.736,108.736
2019-12-11 06:32:00+00:00,108.738,108.738,108.738,108.738
2019-12-11 06:33:00+00:00,108.741,108.741,108.741,108.741
2019-12-11 06:34:00+00:00,108.738,108.738,108.738,108.738
2019-12-11 06:37:00+00:00,108.741,108.741,108.741,108.741
2019-12-11 06:40:00+00:00,108.738,108.741,108.738,108.741
2019-12-11 06:41:00+00:00,108.738,108.738,108.738,108.738
2019-12-11 06:42:00+00:00,108.736,108.736,108.731,108.733
2019-12-11 06:43:00+00:00,108.731,108.731,108.728,108.730
2019-12-11 06:44:00+00:00,108.728,108.728,108.726,108.726
2019-12-11 06:46:00+00:00,108.728,108.728,108.728,108.728
2019-12-11 06:48:00+00:00,108.731,108.733,108.731,108.733
2019-12-11 06:49:00+00:00,108.731,108.731,108.731,108.731
2019-12-11 06:51:00+00:00,108.733,108.736,108.733,108.736
2019-12-11 06:52:00+00:00,108.734,108.734,108.734,108.734
2019-12-11 06:53:00+00:00,108.736,108.736,108.736,108.736
2019-12-11 06:54:00+00:00,108.738,108.744,108.738,108.744
2019-12-11 06:56:00+00:00,108.746,108.746,108.743,108.743
2019-12-11 06:57:00+00:00,108.740,108.740,108.738,108.740
2019-12-11 06:58:00+00:00,108.742,108.745,108.742,108.745
2019-12-11 06:59:00+00:00,108.748,108.748,108.748,108.748
2019-12-11 07:00:00+00:00,108.746,108.746,108.744,108.746
2019-12-11 07:01:00+00:00,108.748,108.748,108.743,108.743
2019-12-11 07:02:00+00:00,108.740,108.740,108.738,108.738
2019-12-11 07:03:00+00:00,108.740,108.740,108.738,108.738
2019-12-11 07:04:00+00:00,108.735,108.735,108.735,108.735
2019-12-11 07:05:00+00:00,108.738,108.740,108.738,108.740
2019-12-11 07:06:00+00:00,108.738,108.742,108.738,108.742
2019-12-11 07:07:00+00:00,108.740,108.740,108.740,108.740
2019-12-11 07:08:00+00:00,108.742,108.742,108.740,108.742
2019-12-11 07:09:00+00:00,108.740,108.742,108.735,108.740
2019-12-11 07:10:00+00:00,108.738,108.742,108.738,108.742
2019-12-11 07:11:00+00:00,108.740,108.740,108.735,108.735
2019-12-11 07:12:00+00:00,108.732,108.738,108.732,108.738
2019-12-11 07:13:00+00:00,108.740,108.743,108.735,108.735
2019-12-11 07:14:00+00:00,108.738,108.738,108.735,108.735
2019-12-11 07:15:00+00:00,108.738,108.738,108.738,108.738
2019-12-11 07:16:00+00:00,108.740,108.740,108.737,108.737
2019-12-11 07:17:00+00:00,108.734,108.734,108.730,108.730
2019-12-11 07:18:00+00:00,108.728,108.730,108.724,108.724
2019-12-11 07:19:00+00:00,108.727,108.727,108.727,108.727
2019-12-11 07:20:00+00:00,108.724,108.724,108.720,108.720
2019-12-11 07:23:00+00:00,108.722,108.730,108.722,108.727
2019-12-11 07:24:00+00:00,108.725,108.725,108.714,108.716
2019-12-11 07:25:00+00:00,108.718,108.722,108.718,108.722
2019-12-11 07:26:00+00:00,108.724,108.724,108.724,108.724
2019-12-11 07:27:00+00:00,108.726,108.726,108.726,108.726
2019-12-11 07:30:00+00:00,108.723,108.723,108.710,108.712
2019-12-11 07:31:00+00:00,108.710,108.710,108.708,108.708
2019-12-11 07:32:00+00:00,108.704,108.707,108.702,108.704
2019-12-11 07:33:00+00:00,108.706,108.717,108.706,108.717
2019-12-11 07:34:00+00:00,108.714,108.714,108.708,108.708
2019-12-11 07:35:00+00:00,108.710,108.715,108.710,108.713
2019-12-11 07:36:00+00:00,108.710,108.710,108.710,108.710
2019-12-11 07:37:00+00:00,108.708,108.708,108.708,108.708
2019-12-11 07:38:00+00:00,108.711,108.714,108.710,108.712
2019-12-11 07:39:00+00:00,108.710,108.710,108.702,108.705
2019-12-11 07:41:00+00:00,108.708,108.712,108.708,108.712
2019-12-11 07:42:00+00:00,108.715,108.715,108.713,108.715
2019-12-11 07:43:00+00:00,108.718,108.722,108.718,108.722
2019-12-11 07:45:00+00:00,108.720,108.720,108.713,108.713
2019-12-11 07:46:00+00:00,108.715,108.715,108.710,108.710
2019-12-11 07:47:00+00:00,108.712,108.715,108.710,108.715
2019-12-11 07:48:00+00:00,108.718,108.726,108.718,108.726
2019-12-11 07:49:00+00:00,108.728,108.730,108.726,108.726
2019-12-11 07:50:00+00:00,108.728,108.730,108.728,108.728
2019-12-11 07:51:00+00:00,108.730,108.730,108.730,108.730
2019-12-11 07:52:00+00:00,108.733,108.738,108.728,108.735
2019-12-11 07:53:00+00:00,108.732,108.732,108.728,108.730
2019-12-11 07:54:00+00:00,108.728,108.728,108.728,108.728
2019-12-11 07:55:00+00:00,108.730,108.732,108.728,108.728
2019-12-11 07:57:00+00:00,108.730,108.736,108.730,108.734
2019-12-11 07:58:00+00:00,108.736,108.736,108.733,108.734
2019-12-11 07:59:00+00:00,108.731,108.731,108.726,108.726
2019-12-11 08:00:00+00:00,108.724,108.738,108.723,108.730
2019-12-11 08:01:00+00:00,108.728,108.735,108.728,108.730
2019-12-11 08:02:00+00:00,108.728,108.733,108.724,108.733
2019-12-11 08:03:00+00:00,108.736,108.751,108.734,108.746
2019-12-11 08:04:00+00:00,108.748,108.756,108.746,108.749
2019-12-11 08:05:00+00:00,108.746,108.757,108.744,108.757
2019-12-11 08:06:00+00:00,108.754,108.757,108.752,108.755
2019-12-11 08:07:00+00:00,108.752,108.752,108.738,108.738
2019-12-11 08:08:00+00:00,108.740,108.742,108.735,108.738
2019-12-11 08:09:00+00:00,108.736,108.741,108.736,108.738
2019-12-11 08:10:00+00:00,108.736,108.736,108.734,108.734
2019-12-11 08:11:00+00:00,108.736,108.742,108.736,108.742
2019-12-11 08:12:00+00:00,108.744,108.750,108.744,108.746
2019-12-11 08:13:00+00:00,108.743,108.743,108.738,108.740
2019-12-11 08:14:00+00:00,108.737,108.739,108.734,108.736
2019-12-11 08:15:00+00:00,108.734,108.734,108.732,108.732
2019-12-11 08:17:00+00:00,108.730,108.730,108.711,108.724
2019-12-11 08:18:00+00:00,108.722,108.727,108.722,108.727
2019-12-11 08:19:00+00:00,108.725,108.798,108.725,108.788
2019-12-11 08:20:00+00:00,108.786,108.786,108.761,108.761
2019-12-11 08:21:00+00:00,108.758,108.761,108.753,108.756
2019-12-11 08:22:00+00:00,108.759,108.768,108.757,108.768
2019-12-11 08:23:00+00:00,108.765,108.768,108.760,108.760
2019-12-11 08:24:00+00:00,108.763,108.766,108.760,108.764
2019-12-11 08:25:00+00:00,108.766,108.775,108.756,108.768
2019-12-11 08:26:00+00:00,108.770,108.778,108.768,108.774
2019-12-11 08:27:00+00:00,108.771,108.772,108.762,108.768
2019-12-11 08:28:00+00:00,108.771,108.774,108.761,108.761
2019-12-11 08:29:00+00:00,108.763,108.770,108.759,108.759
2019-12-11 08:30:00+00:00,108.756,108.768,108.756,108.764
2019-12-11 08:31:00+00:00,108.766,108.766,108.756,108.759
2019-12-11 08:32:00+00:00,108.762,108.774,108.762,108.768
2019-12-11 08:33:00+00:00,108.766,108.766,108.764,108.764
2019-12-11 08:34:00+00:00,108.762,108.764,108.756,108.764
2019-12-11 08:35:00+00:00,108.766,108.772,108.766,108.770
2019-12-11 08:36:00+00:00,108.767,108.770,108.762,108.762
2019-12-11 08:37:00+00:00,108.765,108.770,108.765,108.770
2019-12-11 08:38:00+00:00,108.772,108.772,108.765,108.765
2019-12-11 08:39:00+00:00,108.762,108.764,108.756,108.756
2019-12-11 08:40:00+00:00,108.759,108.759,108.731,108.734
2019-12-11 08:41:00+00:00,108.736,108.748,108.736,108.744
2019-12-11 08:42:00+00:00,108.742,108.752,108.742,108.750
2019-12-11 08:43:00+00:00,108.752,108.755,108.750,108.750
2019-12-11 08:44:00+00:00,108.747,108.754,108.744,108.744
2019-12-11 08:45:00+00:00,108.742,108.746,108.734,108.739
2019-12-11 08:46:00+00:00,108.742,108.742,108.726,108.734
2019-12-11 08:47:00+00:00,108.731,108.736,108.728,108.731
2019-12-11 08:48:00+00:00,108.733,108.734,108.726,108.732
2019-12-11 08:49:00+00:00,108.734,108.734,108.729,108.729
2019-12-11 08:50:00+00:00,108.726,108.732,108.722,108.732
2019-12-11 08:51:00+00:00,108.734,108.749,108.734,108.748
2019-12-11 08:52:00+00:00,108.751,108.751,108.735,108.738
2019-12-11 08:53:00+00:00,108.740,108.742,108.736,108.736
2019-12-11 08:54:00+00:00,108.738,108.738,108.694,108.715
2019-12-11 08:55:00+00:00,108.713,108.720,108.696,108.710
2019-12-11 08:56:00+00:00,108.707,108.715,108.702,108.715
2019-12-11 08:57:00+00:00,108.713,108.715,108.702,108.709
2019-12-11 08:58:00+00:00,108.707,108.709,108.704,108.709
2019-12-11 08:59:00+00:00,108.712,108.712,108.704,108.704
2019-12-11 09:00:00+00:00,108.701,108.703,108.692,108.700
2019-12-11 09:01:00+00:00,108.698,108.702,108.692,108.700
2019-12-11 09:02:00+00:00,108.698,108.704,108.698,108.704
2019-12-11 09:03:00+00:00,108.701,108.710,108.701,108.710
2019-12-11 09:04:00+00:00,108.708,108.710,108.708,108.710
2019-12-11 09:05:00+00:00,108.712,108.716,108.707,108.707
2019-12-11 09:06:00+00:00,108.709,108.709,108.704,108.706
2019-12-11 09:07:00+00:00,108.704,108.706,108.702,108.706
2019-12-11 09:08:00+00:00,108.704,108.706,108.704,108.704
2019-12-11 09:09:00+00:00,108.706,108.708,108.702,108.702
2019-12-11 09:10:00+00:00,108.700,108.706,108.698,108.704
2019-12-11 09:11:00+00:00,108.706,108.710,108.704,108.707
2019-12-11 09:12:00+00:00,108.709,108.709,108.702,108.702
2019-12-11 09:13:00+00:00,108.700,108.703,108.698,108.698
2019-12-11 09:14:00+00:00,108.700,108.702,108.700,108.702
2019-12-11 09:15:00+00:00,108.700,108.706,108.700,108.706
2019-12-11 09:16:00+00:00,108.708,108.712,108.708,108.710
2019-12-11 09:17:00+00:00,108.707,108.712,108.707,108.712
2019-12-11 09:18:00+00:00,108.710,108.714,108.707,108.709
2019-12-11 09:19:00+00:00,108.712,108.712,108.710,108.710
